s u ET CVT
0.010000000000000005 0.03162277660168379 221.06259105067048 20.8460998653287
0.010000000000000005 0.039810717055349734 194.87214145602363 19.53481260082224
0.010000000000000005 0.05011872336272725 172.01246723126556 18.36386957089803
0.010000000000000005 0.06309573444801933 152.01329766008433 17.317026231981654
0.010000000000000005 0.07943282347242818 134.47804290239307 16.37920642447653
0.010000000000000005 0.1 119.07154710971483 15.536741444787621
0.010000000000000005 0.12589254117941676 105.50973790978111 14.77740548655409
0.010000000000000005 0.15848931924611134 93.5510281511925 14.090339485013637
0.010000000000000005 0.19952623149688797 82.98923432027823 13.465921087702053
0.010000000000000005 0.25118864315095807 73.64776309769705 12.895615664487847
0.010000000000000005 0.31622776601683794 65.37483882161015 12.371825642967087
0.010000000000000005 0.3981071705534973 58.03957770848308 11.887745994059985
0.010000000000000005 0.5011872336272722 51.5287485023747 11.437228229797377
0.012589254117941675 0.005011872336272725 626.5008289586905 38.73291139136269
0.012589254117941675 0.006309573444801936 542.8749039492568 35.930554245150184
0.012589254117941675 0.00794328234724282 470.6723707017135 33.2971844619408
0.012589254117941675 0.010000000000000005 408.53097119842613 30.83612130695046
0.012589254117941675 0.012589254117941675 355.14577540489563 28.55357803316561
0.012589254117941675 0.01584893192461114 309.3052106689653 26.455241296361727
0.012589254117941675 0.01995262314968881 269.9161232217693 24.543235299832197
0.012589254117941675 0.025118864315095808 236.01636399001046 22.814469157035884
0.012589254117941675 0.03162277660168379 206.7757987001771 21.260638563718484
0.012589254117941675 0.039810717055349734 181.48854989144124 19.86942964118234
0.012589254117941675 0.05011872336272725 159.56000964313648 18.626178436640604
0.012589254117941675 0.06309573444801933 140.49178379745203 17.51538839653041
0.012589254117941675 0.07943282347242818 123.86677765123211 16.52182579988084
0.012589254117941675 0.1 109.33564777604394 15.63117208389647
0.012589254117941675 0.12589254117941676 96.60510673592921 14.830331233734295
0.012589254117941675 0.15848931924611134 85.42812494298775 14.10751205784284
0.012589254117941675 0.19952623149688797 75.59585797012721 13.452180953569282
0.012589254117941675 0.25118864315095807 66.93105086265629 12.854951110115858
0.012589254117941675 0.31622776601683794 59.282665410376296 12.30744137632257
0.012589254117941675 0.3981071705534973 52.52150300412833 11.802130080787414
0.012589254117941675 0.5011872336272722 46.53663032123798 11.332207362385606
0.01584893192461114 0.005011872336272725 614.8738948014131 39.38189813853851
0.01584893192461114 0.006309573444801936 530.3869678181766 36.648568819717774
0.01584893192461114 0.00794328234724282 457.51876592937106 34.06458518450773
0.01584893192461114 0.010000000000000005 394.94348622780655 31.62623467224476
0.01584893192461114 0.012589254117941675 341.3727243511819 29.336226899232937
0.01584893192461114 0.01584893192461114 295.589592764973 27.201411891150126
0.01584893192461114 0.01995262314968881 256.4763539115469 25.229328614162213
0.01584893192461114 0.025118864315095808 223.03306005731272 23.42478514980626
0.01584893192461114 0.03162277660168379 194.38591268682976 21.787662339171565
0.01584893192461114 0.039810717055349734 169.78595810113305 20.312446222966997
0.01584893192461114 0.05011872336272725 148.60041033393134 18.98916521029151
0.01584893192461114 0.06309573444801933 130.29962596930633 17.804980751496643
0.01584893192461114 0.07943282347242818 114.44249548753058 16.745757371566544
0.01584893192461114 0.1 100.66220089624329 15.797254173541278
0.01584893192461114 0.12589254117941676 88.65341131112223 14.94587030031234
0.01584893192461114 0.15848931924611134 78.16132104646877 14.179023964582074
0.01584893192461114 0.19952623149688797 68.97253474769555 13.485285499057575
0.01584893192461114 0.25118864315095807 60.90761133016424 12.854360952877988
0.01584893192461114 0.31622776601683794 53.81501463036169 12.276997901550697
0.01584893192461114 0.3981071705534973 47.566219507360955 11.744853872192339
0.01584893192461114 0.5011872336272722 42.051750847866415 11.250347378857088
0.01995262314968881 0.005011872336272725 606.3411557512933 39.90309385231538
0.01995262314968881 0.006309573444801936 521.0266853844848 37.251836134821986
0.01995262314968881 0.00794328234724282 447.44192398601075 34.742204549093834
0.01995262314968881 0.010000000000000005 384.30357352332857 32.36177021818753
0.01995262314968881 0.012589254117941675 330.3553854112909 30.10525884471289
0.01995262314968881 0.01584893192461114 284.39706157326935 27.974524931779847
0.01995262314968881 0.01995262314968881 245.30947071298777 25.97670264515657
0.01995262314968881 0.025118864315095808 212.07464017907165 24.120846029626755
0.01995262314968881 0.03162277660168379 183.788737433779 22.414208297536284
0.01995262314968881 0.039810717055349734 159.66690800145372 20.859519430893894
0.01995262314968881 0.05011872336272725 139.0402732639278 19.454015851820973
0.01995262314968881 0.06309573444801933 121.34685110978563 18.19006524219273
0.01995262314968881 0.07943282347242818 106.1189073819254 17.056652696165358
0.01995262314968881 0.1 92.96911363817406 16.040985722507653
0.01995262314968881 0.12589254117941676 81.57721328875107 15.129777256947174
0.01995262314968881 0.15848931924611134 71.67812971367297 14.31008442746238
0.01995262314968881 0.19952623149688797 63.05185374839325 13.569763261282107
0.01995262314968881 0.25118864315095807 55.51508761515316 12.897650606857397
0.01995262314968881 0.31622776601683794 48.914451788570204 12.283580114990071
0.01995262314968881 0.3981071705534973 43.12100665182415 11.718301627977882
0.01995262314968881 0.5011872336272722 38.025846625401265 11.193351915440088
0.025118864315095808 0.005011872336272725 600.2371708044147 40.29800058549735
0.025118864315095808 0.006309573444801936 514.1988461500372 37.726632308594645
0.025118864315095808 0.00794328234724282 439.9369298118933 35.299330855137484
0.025118864315095808 0.010000000000000005 376.2054523888199 32.99675502341922
0.025118864315095808 0.012589254117941675 321.7833021487962 30.804998214315628
0.025118864315095808 0.01584893192461114 275.49811507550714 28.717242728853275
0.025118864315095808 0.01995262314968881 236.24687362596893 26.73427304291729
0.025118864315095808 0.025118864315095808 203.01319557381566 24.863143168033943
0.025118864315095808 0.03162277660168379 174.88067030585577 23.114038139582533
0.025118864315095808 0.039810717055349734 151.04104962034037 21.496357457502178
0.025118864315095808 0.05011872336272725 130.79627470464092 20.015500795909432
0.025118864315095808 0.06309573444801933 113.55433683634813 18.67137180157412
0.025118864315095808 0.07943282347242818 98.82022487872578 17.45864102144334
0.025118864315095808 0.1 86.1839719870571 16.368090319894648
0.025118864315095808 0.12589254117941676 75.30780666423432 15.388230192651033
0.025118864315095808 0.15848931924611134 65.91388203925098 14.50666666576896
0.025118864315095808 0.19952623149688797 57.77339626243035 13.711033474934439
0.025118864315095808 0.25118864315095807 50.697388490831905 12.989519474064153
0.025118864315095808 0.31622776601683794 44.5291724345901 12.331100876052453
0.025118864315095808 0.3981071705534973 39.13821658947804 11.725582805521483
0.025118864315095808 0.5011872336272722 34.41523389039896 11.163525029540754
0.03162277660168379 0.005011872336272725 595.9645310012856 40.58399027108792
0.03162277660168379 0.006309573444801936 509.3355974853322 38.081025971497034
0.03162277660168379 0.00794328234724282 434.48910999363386 35.730373864525326
0.03162277660168379 0.010000000000000005 370.2064697515076 33.5090580940878
0.03162277660168379 0.012589254117941675 315.296078531664 31.397065356570998
0.03162277660168379 0.01584893192461114 268.61417490033915 29.379290929806025
0.03162277660168379 0.01995262314968881 229.08159348099517 27.44743749917921
0.03162277660168379 0.025118864315095808 195.6971190504622 25.601035157045015
0.03162277660168379 0.03162277660168379 167.54803987901377 23.846689979804445
0.03162277660168379 0.039810717055349734 143.81792215477452 22.19529999553835
0.03162277660168379 0.05011872336272725 123.79089179314671 20.658062862063137
0.03162277660168379 0.06309573444801933 106.85150938080714 19.2428234467972
0.03162277660168379 0.07943282347242818 92.47996550375498 17.952032758192864
0.03162277660168379 0.1 80.24338390619651 16.782601686006316
0.03162277660168379 0.12589254117941676 69.78478422585106 15.727058681810101
0.03162277660168379 0.15848931924611134 60.81136720410476 14.775154341372408
0.03162277660168379 0.19952623149688797 53.08338957980998 13.915300780077217
0.03162277660168379 0.25118864315095807 46.404338212003935 13.135591845786466
0.03162277660168379 0.31622776601683794 40.6126483223557 12.42440151654032
0.03162277660168379 0.3981071705534973 35.57492174359715 11.77065794294102
0.03162277660168379 0.5011872336272722 31.180463767098026 11.163898568220922
0.039810717055349734 0.005011872336272725 593.0273922445838 40.78437300633761
0.039810717055349734 0.006309573444801936 505.94080017913353 38.33518767331565
0.039810717055349734 0.00794328234724282 430.6215240730587 36.04829595233329
0.039810717055349734 0.010000000000000005 365.8686864981419 33.89983630537831
0.039810717055349734 0.012589254117941675 310.5117713958219 31.867042035530346
0.039810717055349734 0.01584893192461114 263.4300596412045 29.929598199231314
0.039810717055349734 0.01995262314968881 223.56731025939192 28.071485476443023
0.039810717055349734 0.025118864315095808 189.94230869376437 26.283018503667424
0.039810717055349734 0.03162277660168379 161.656207469819 24.562315684231827
0.039810717055349734 0.039810717055349734 137.89761528335563 22.915172732787784
0.039810717055349734 0.05011872336272725 117.94590888844324 21.35275895147141
0.039810717055349734 0.06309573444801933 101.1724391634929 19.887684700728826
0.039810717055349734 0.07943282347242818 87.0388283167878 18.52997764080676
0.039810717055349734 0.1 75.09187249580492 17.284487420040264
0.039810717055349734 0.12589254117941676 64.9554306814237 16.150279735146253
0.039810717055349734 0.15848931924611134 56.320436057094 15.121555181739451
0.039810717055349734 0.19952623149688797 48.93438238755556 14.189211200557324
0.039810717055349734 0.25118864315095807 42.59136771613955 13.342336960590723
0.039810717055349734 0.31622776601683794 37.123317579226146 12.569313486758407
0.039810717055349734 0.3981071705534973 32.392603529016235 11.858470468712481
0.039810717055349734 0.5011872336272722 28.286013812715126 11.198384212856142
0.05011872336272725 0.005011872336272725 591.0387456102803 40.92149661508968
0.05011872336272725 0.006309573444801936 503.6110436619225 38.51228679794356
0.05011872336272725 0.00794328234724282 427.9272312572361 36.27466638661049
0.05011872336272725 0.010000000000000005 362.7968187391186 34.18540845826115
0.05011872336272725 0.012589254117941675 307.06285191676267 32.22142127254209
0.05011872336272725 0.01584893192461114 259.6207592586284 30.36044371628771
0.05011872336272725 0.01995262314968881 219.43209854799395 28.582173236893038
0.05011872336272725 0.025118864315095808 185.5337569242344 26.869934755187764
0.05011872336272725 0.03162277660168379 157.04335547736508 25.21275528591289
0.05011872336272725 0.039810717055349734 133.1618404437796 23.607206016642643
0.05011872336272725 0.05011872336272725 113.17434638861556 22.05791718785907
0.05011872336272725 0.06309573444801933 96.45007778964643 20.57587102197745
0.05011872336272725 0.07943282347242818 82.44118515534423 19.17467273063983
0.05011872336272725 0.1 70.67996223313855 17.86623897842677
0.05011872336272725 0.12589254117941676 60.77373235734719 16.65764426543503
0.05011872336272725 0.15848931924611134 52.39746606066424 15.54999790362854
0.05011872336272725 0.19952623149688797 45.28490044859299 14.53906687822618
0.05011872336272725 0.25118864315095807 39.21923431338828 13.616752999670753
0.05011872336272725 0.31622776601683794 34.02431772194342 12.772620887395629
0.05011872336272725 0.3981071705534973 29.55688382893043 11.995055284389034
0.05011872336272725 0.5011872336272722 25.70001769648965 11.271947305382664
0.06309573444801933 0.005011872336272725 589.7098221899791 41.01370150549506
0.06309573444801933 0.006309573444801936 502.03554785384847 38.63311409803182
0.06309573444801933 0.00794328234724282 426.08073386642815 36.43178090285983
0.06309573444801933 0.010000000000000005 360.6602831069476 34.38767570193188
0.06309573444801933 0.012589254117941675 304.6252327736317 32.47857179024062
0.06309573444801933 0.01584893192461114 256.8814065551337 30.68232856023596
0.06309573444801933 0.01995262314968881 216.4026987539026 28.97740472059123
0.06309573444801933 0.025118864315095808 182.23963297779864 27.343748463288353
0.06309573444801933 0.03162277660168379 153.52393097249063 25.764240729796338
0.06309573444801933 0.039810717055349734 129.4698617222669 24.226710192361363
0.06309573444801933 0.05011872336272725 109.37327339735258 22.72605541822175
0.06309573444801933 0.06309573444801933 92.6093581820874 21.265388643422607
0.06309573444801933 0.07943282347242818 78.63002214231007 19.85502777546767
0.06309573444801933 0.1 66.96107124769864 18.509121334526558
0.06309573444801933 0.12589254117941676 57.19869009903414 17.24114846701981
0.06309573444801933 0.15848931924611134 49.00450363311233 16.060205121988727
0.06309573444801933 0.19952623149688797 42.09899541662183 14.969301139391137
0.06309573444801933 0.25118864315095807 36.2537366307042 13.965608877611734
0.06309573444801933 0.31622776601683794 31.28325251759152 13.041801551330268
0.06309573444801933 0.3981071705534973 27.03729926246251 12.187569122204108
0.06309573444801933 0.5011872336272722 23.394034801791367 11.390781230069136
0.07943282347242818 0.005011872336272725 588.8320016904133 41.07484289594349
0.07943282347242818 0.006309573444801936 500.9839658429533 38.714203124861484
0.07943282347242818 0.00794328234724282 424.833566158068 36.538722911579065
0.07943282347242818 0.010000000000000005 359.1979274898475 34.52764424747209
0.07943282347242818 0.012589254117941675 302.93224804702675 32.65998806561718
0.07943282347242818 0.01584893192461114 254.94852069502954 30.91463858894066
0.07943282347242818 0.01995262314968881 214.22863139694846 29.270518651037985
0.07943282347242818 0.025118864315095808 179.83252937977525 27.70693585164174
0.07943282347242818 0.03162277660168379 150.90232740839187 26.204242252499455
0.07943282347242818 0.039810717055349734 126.66314957116995 24.74502261758711
0.07943282347242818 0.05011872336272725 106.42144283995354 23.315966409237888
0.07943282347242818 0.06309573444801933 89.56149821930981 21.910165906589565
0.07943282347242818 0.07943282347242818 75.54108889058007 20.528850161179253
0.07943282347242818 0.1 63.88710974282082 19.181160739932054
0.07943282347242818 0.12589254117941676 54.19160244509219 17.88129020579139
0.07943282347242818 0.15848931924611134 46.1078084881393 16.643906871546044
0.07943282347242818 0.19952623149688797 39.34552748693232 15.479882012352748
0.07943282347242818 0.25118864315095807 33.66535256736886 14.393919627042187
0.07943282347242818 0.31622776601683794 28.87196775644779 13.384328713374376
0.07943282347242818 0.3981071705534973 24.807113478437373 12.444126375432845
0.07943282347242818 0.5011872336272722 21.34286146627316 11.562444510062724
0.1 0.005011872336272725 588.258174346957 41.1149100309356
0.1 0.006309573444801936 500.29033484604315 38.76787851019555
0.1 0.00794328234724282 424.00230577447735 36.6103567198542
0.1 0.010000000000000005 358.2116019331685 34.62271271338668
0.1 0.012589254117941675 301.7751121846558 32.78521147048958
0.1 0.01584893192461114 253.60803818859415 31.078007769378214
0.1 0.01995262314968881 212.6970367829714 29.481159418433442
0.1 0.025118864315095808 178.1082191678089 27.97469975635776
0.1 0.03162277660168379 148.99091247818626 26.53883375275236
0.1 0.039810717055349734 124.57813623071524 25.154384407159178
0.1 0.05011872336272725 104.18461220233947 23.80371373724422
0.1 0.06309573444801933 87.2029314277186 22.47238105119181
0.1 0.07943282347242818 73.09843871299572 21.151504269933888
0.1 0.1 61.40354206572189 19.840020794026778
0.1 0.12589254117941676 51.71226008230731 18.545315055098108
0.1 0.15848931924611134 43.67550795675979 17.28103923196849
0.1 0.19952623149688797 36.99693933574453 16.062594924224868
0.1 0.25118864315095807 31.428665023948064 14.902294104620028
0.1 0.31622776601683794 26.766279545216022 13.806195713424996
0.1 0.3981071705534973 22.84315158813679 12.773226570703374
0.1 0.5011872336272722 19.524383196056064 11.795852681604972
0.12589254117941676 0.005011872336272725 587.8866157391604 41.14089565939671
0.12589254117941676 0.006309573444801936 499.83773796348623 38.8029823195983
0.12589254117941676 0.00794328234724282 423.454985099792 36.65767599841145
0.12589254117941676 0.010000000000000005 357.5553549615598 34.68625811519008
0.12589254117941676 0.012589254117941675 300.99599140199877 32.87007462108714
0.12589254117941676 0.01584893192461114 252.69336900865002 31.190497667709025
0.12589254117941676 0.01995262314968881 211.63660838204768 29.62886621922538
0.12589254117941676 0.025118864315095808 176.89550690116036 28.16642792076183
0.12589254117941676 0.03162277660168379 147.6241503724225 26.784314915837346
0.12589254117941676 0.039810717055349734 123.06109248659317 25.463607597136015
0.12589254117941676 0.05011872336272725 102.52704845600876 24.185585417390325
0.12589254117941676 0.06309573444801933 85.42086635444467 22.932379332716938
0.12589254117941676 0.07943282347242818 71.21429341389818 21.688354508906052
0.12589254117941676 0.1 59.445918648379774 20.442417424432445
0.12589254117941676 0.12589254117941676 49.714779966803526 19.190711386441908
0.12589254117941676 0.15848931924611134 41.674320409786006 17.938146725000376
0.12589254117941676 0.19952623149688797 35.027257873094875 16.697086793112735
0.12589254117941676 0.25118864315095807 29.52136097433341 15.483042129614333
0.12589254117941676 0.31622776601683794 24.94554306628833 14.309233358054838
0.12589254117941676 0.3981071705534973 21.125616382584024 13.182405091708667
0.12589254117941676 0.5011872336272722 17.91946131456485 12.100933672339302
0.15848931924611134 0.005011872336272725 587.6481442784703 41.15759090841182
0.15848931924611134 0.006309573444801936 499.54536740216923 38.825692675046774
0.15848931924611134 0.00794328234724282 423.0986873518941 36.68854598851187
0.15848931924611134 0.010000000000000005 357.1242558476132 34.72812931118654
0.15848931924611134 0.012589254117941675 300.47876619264525 32.92665509896024
0.15848931924611134 0.01584893192461114 252.07884057698473 31.266535043717045
0.15848931924611134 0.01995262314968881 210.91454124545524 29.730300147790693
0.15848931924611134 0.025118864315095808 176.05754087838673 28.30048554786378
0.15848931924611134 0.03162277660168379 146.66476104980734 26.959500833756803
0.15848931924611134 0.039810717055349734 121.97842693995142 25.68951653645766
0.15848931924611134 0.05011872336272725 101.32350412792275 24.472405079890457
0.15848931924611134 0.06309573444801933 84.10338926385097 23.28981338332271
0.15848931924611134 0.07943282347242818 69.79452718820244 22.123543317304417
0.15848931924611134 0.1 57.94036950159597 20.95660482992172
0.15848931924611134 0.12589254117941676 48.144902546991055 19.775335530354035
0.15848931924611134 0.15848931924611134 40.066022830044176 18.572403021719044
0.15848931924611134 0.19952623149688797 33.40927899952166 17.34926428046772
0.15848931924611134 0.25118864315095807 27.922557802326402 16.115920409355205
0.15848931924611134 0.31622776601683794 23.39187332045239 14.886997548599163
0.15848931924611134 0.3981071705534973 19.637799021332192 13.675594310919603
0.15848931924611134 0.5011872336272722 16.511830859720035 12.487560385646155
0.19952623149688797 0.005011872336272725 587.4963798356636 41.16822290682926
0.19952623149688797 0.006309573444801936 499.35829319040766 38.8402379184652
0.19952623149688797 0.00794328234724282 422.86922149141384 36.708454676866594
0.19952623149688797 0.010000000000000005 356.8444558461932 34.75535947823161
0.19952623149688797 0.012589254117941675 300.139990942887 32.96382022376715
0.19952623149688797 0.01584893192461114 251.67205066186625 31.3170727019471
0.19952623149688797 0.01995262314968881 210.43075864551827 29.798650443911026
0.19952623149688797 0.025118864315095808 175.48846477546223 28.392258523662967
0.19952623149688797 0.03162277660168379 146.0034977715556 27.081601897921495
0.19952623149688797 0.039810717055349734 121.22024547593114 25.850186346266682
0.19952623149688797 0.05011872336272725 100.46649316503016 24.681117912577577
0.19952623149688797 0.06309573444801933 83.1488972842004 23.5569275521125
0.19952623149688797 0.07943282347242818 68.74735025865083 22.45946801059033
0.19952623149688797 0.1 56.80880264693013 21.370017535687
0.19952623149688797 0.12589254117941676 46.94086620569454 20.269935966637657
0.19952623149688797 0.15848931924611134 38.805309123604694 19.142437012287434
0.19952623149688797 0.19952623149688797 32.111536509274394 17.97570821864255
0.19952623149688797 0.25118864315095807 26.61038644373555 16.76626668142362
0.19952623149688797 0.31622776601683794 22.08877925668986 15.51999796602713
0.19952623149688797 0.3981071705534973 18.365522006643992 14.248772328608235
0.19952623149688797 0.5011872336272722 15.28795026907043 12.963149045276174
0.25118864315095807 0.005011872336272725 587.4006104723476 41.1749349449843
0.25118864315095807 0.006309573444801936 499.2397131210143 38.84946330656267
0.25118864315095807 0.00794328234724282 422.7229788567922 36.72115411274313
0.25118864315095807 0.010000000000000005 356.6649641125752 34.77285008977305
0.25118864315095807 0.012589254117941675 299.920964584667 32.987893014454784
0.25118864315095807 0.01584893192461114 251.4066223686722 31.35013637696774
0.25118864315095807 0.01995262314968881 210.11170358701904 29.843899710724827
0.25118864315095807 0.025118864315095808 175.108549686092 28.453858326649886
0.25118864315095807 0.03162277660168379 145.55595429144955 27.16487010063491
0.25118864315095807 0.039810717055349734 120.6993374199606 25.961749053860277
0.25118864315095807 0.05011872336272725 99.86810961021634 24.828998434091666
0.25118864315095807 0.06309573444801933 82.47107158812197 23.750522796637505
0.25118864315095807 0.07943282347242818 67.99060084286815 22.709331447134517
0.25118864315095807 0.1 55.976247858774535 21.68725111702592
0.25118864315095807 0.12589254117941676 46.038198729345595 20.66472616513915
0.25118864315095807 0.15848931924611134 37.84085166089603 19.62098638806141
0.25118864315095807 0.19952623149688797 31.096539226266124 18.535246959671095
0.25118864315095807 0.25118864315095807 25.559338554372435 17.389615776659387
0.25118864315095807 0.31622776601683794 21.019093748532196 16.173171237608308
0.25118864315095807 0.3981071705534973 17.29607774945862 14.884391368380337
0.25118864315095807 0.5011872336272722 14.236673116282933 13.528177290360338
0.31622776601683794 0.005011872336272725 587.3407150914578 41.17913385292086
0.31622776601683794 0.006309573444801936 499.16527865325844 38.8552564591287
0.31622776601683794 0.00794328234724282 422.63076642689964 36.72916618447023
0.31622776601683794 0.010000000000000005 356.55116616284045 34.78394830224826
0.31622776601683794 0.012589254117941675 299.78118303495074 33.00327456926529
0.31622776601683794 0.01584893192461114 251.23588839818703 31.37144119815694
0.31622776601683794 0.01995262314968881 209.90455902208765 29.87335121212028
0.31622776601683794 0.025118864315095808 174.85921029894763 28.494431866953423
0.31622776601683794 0.03162277660168379 145.25857014309165 27.22048407063113
0.31622776601683794 0.039810717055349734 120.34835170431819 26.03746420577544
0.31622776601683794 0.05011872336272725 99.45869496797233 24.931205102775877
0.31622776601683794 0.06309573444801933 81.9995926109063 23.887082295060644
0.31622776601683794 0.07943282347242818 67.45502355244287 22.88963165085626
0.31622776601683794 0.1 55.37640627544166 21.922117159673142
0.31622776601683794 0.12589254117941676 45.37586118471199 20.9660306910434
0.31622776601683794 0.15848931924611134 37.119634668174655 20.000528206313515
0.31622776601683794 0.19952623149688797 30.321870803755658 19.001960454932703
0.31622776601683794 0.25118864315095807 24.738716125751907 17.94412601060805
0.31622776601683794 0.31622776601683794 20.162584675921163 16.800324715436165
0.31622776601683794 0.3981071705534973 16.416473665003387 15.547494690176151
0.31622776601683794 0.5011872336272722 13.348510762120853 14.16949117586687
0.3981071705534973 0.005011872336272725 587.3036330868612 41.18173387959501
0.3981071705534973 0.006309573444801936 499.11905648671615 38.858854746447186
0.3981071705534973 0.00794328234724282 422.5732920083783 36.73416174012129
0.3981071705534973 0.010000000000000005 356.4799152180025 34.790900700961494
0.3981071705534973 0.012589254117941675 299.6931784927356 33.01296594580845
0.3981071705534973 0.01584893192461114 251.12767723534085 31.384959188751907
0.3981071705534973 0.01995262314968881 209.77221924432706 29.892197533019818
0.3981071705534973 0.025118864315095808 174.6984034537575 28.520660508925367
0.3981071705534973 0.03162277660168379 145.0646554797601 27.256870974348306
0.3981071705534973 0.039810717055349734 120.11657473936326 26.087706127564104
0.3981071705534973 0.05011872336272725 99.18445360127966 25.000139004187172
0.3981071705534973 0.06309573444801933 81.678766731383 23.980908202910456
0.3981071705534973 0.07943282347242818 67.0843306312625 23.016114517291832
0.3981071705534973 0.1 54.95372076184269 22.090732505487573
0.3981071705534973 0.12589254117941676 44.900421010904225 21.188013913300207
0.3981071705534973 0.15848931924611134 36.59207071835704 20.288717336291395
0.3981071705534973 0.19952623149688797 29.744066463089165 19.37006480267661
0.3981071705534973 0.25118864315095807 24.113651497833835 18.404364712185018
